Year,Ethnicity,Sex,Cause,Count,Region
2011,"	Non-Hispanic Black	",Males,"	MALIGNANT NEOPLASMS	",1590,NYC
2011,"	Non-Hispanic Black	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",45,NYC
2011,"	Non-Hispanic Black	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",76,NYC
2011,"	Non-Hispanic Black	",Males,"	PEPTIC ULCER	",18,NYC
2011,"	Non-Hispanic Black	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",135,NYC
2011,"	Non-Hispanic Black	",Males,"	SEPTICEMIA	",54,NYC
2011,"	Non-Hispanic Black	",Males,"	SHORT GESTATION/LBW	",17,NYC
2011,"	Non-Hispanic Black	",Males,"	VIRAL HEPATITIS	",56,NYC
2011,"	Non-Hispanic White	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",184,NYC
2011,"	Non-Hispanic White	",Females,"	ALZHEIMERS DISEASE	",231,NYC
2011,"	Non-Hispanic White	",Females,"	ANEMIAS	",15,NYC
2011,"	Non-Hispanic White	",Females,"	AORTIC ANEURYSM AND DISSECTION	",27,NYC
2011,"	Non-Hispanic White	",Females,"	ASSAULT (HOMICIDE)	",20,NYC
2011,"	Non-Hispanic White	",Females,"	ATHEROSCLEROSIS	",58,NYC
2011,"	Non-Hispanic White	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",73,NYC
2011,"	Non-Hispanic White	",Females,"	CEREBROVASCULAR DISEASE	",466,NYC
2011,"	Non-Hispanic White	",Females,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",15,NYC
2011,"	Non-Hispanic White	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",79,NYC
2011,"	Non-Hispanic White	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",510,NYC
2011,"	Non-Hispanic White	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",39,NYC
2011,"	Non-Hispanic White	",Females,"	DIABETES MELLITUS	",253,NYC
2011,"	Non-Hispanic White	",Females,"	DISEASES OF HEART	",5016,NYC
2011,"	Non-Hispanic White	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",199,NYC
2011,"	Non-Hispanic White	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",19,NYC
2011,"	Non-Hispanic White	",Females,"	INFLUENZA AND PNEUMONIA	",696,NYC
2011,"	Non-Hispanic White	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",68,NYC
2011,"	Non-Hispanic White	",Females,"	MALIGNANT NEOPLASMS	",3373,NYC
2011,"	Non-Hispanic White	",Females,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",19,NYC
2011,"	Non-Hispanic White	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",76,NYC
2011,"	Non-Hispanic White	",Females,"	PARKINSONS DISEASE	",55,NYC
2011,"	Non-Hispanic White	",Females,"	PEPTIC ULCER	",24,NYC
2011,"	Non-Hispanic White	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",88,NYC
2011,"	Non-Hispanic White	",Females,"	SEPTICEMIA	",86,NYC
2011,"	Non-Hispanic White	",Females,"	VIRAL HEPATITIS	",32,NYC
2011,"	Non-Hispanic White	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",272,NYC
2011,"	Non-Hispanic White	",Males,"	ALZHEIMERS DISEASE	",89,NYC
2011,"	Non-Hispanic White	",Males,"	AORTIC ANEURYSM AND DISSECTION	",44,NYC
2011,"	Non-Hispanic White	",Males,"	ASSAULT (HOMICIDE)	",33,NYC
2011,"	Non-Hispanic White	",Males,"	ATHEROSCLEROSIS	",29,NYC
2011,"	Non-Hispanic White	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",76,NYC
2011,"	Non-Hispanic White	",Males,"	CEREBROVASCULAR DISEASE	",290,NYC
2011,"	Non-Hispanic White	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",127,NYC
2011,"	Non-Hispanic White	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",444,NYC
2011,"	Non-Hispanic White	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",55,NYC
2011,"	Non-Hispanic White	",Males,"	DIABETES MELLITUS	",258,NYC
2011,"	Non-Hispanic White	",Males,"	DISEASES OF HEART	",4220,NYC
2011,"	Non-Hispanic White	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",142,NYC
2011,"	Non-Hispanic White	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",75,NYC
2011,"	Non-Hispanic White	",Males,"	INFLUENZA AND PNEUMONIA	",646,NYC
2011,"	Non-Hispanic White	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",177,NYC
2011,"	Non-Hispanic White	",Males,"	MALIGNANT NEOPLASMS	",3222,NYC
2011,"	Non-Hispanic White	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",60,NYC
2011,"	Non-Hispanic White	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",89,NYC
2011,"	Non-Hispanic White	",Males,"	PARKINSONS DISEASE	",77,NYC
2011,"	Non-Hispanic White	",Males,"	PEPTIC ULCER	",21,NYC
2011,"	Non-Hispanic White	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",254,NYC
2011,"	Non-Hispanic White	",Males,"	SEPTICEMIA	",75,NYC
2011,"	Non-Hispanic White	",Males,"	SHORT GESTATION/LBW	",15,NYC
2011,"	Non-Hispanic White	",Males,"	VIRAL HEPATITIS	",76,NYC
2007,"	Asian & Pacific Islander	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",32,NYC
2007,"	Asian & Pacific Islander	",Females,"	ALZHEIMERS DISEASE	",7,NYC
2007,"	Asian & Pacific Islander	",Females,"	AORTIC ANEURYSM AND DISSECTION	",9,NYC
2007,"	Asian & Pacific Islander	",Females,"	ASSAULT (HOMICIDE)	",6,NYC
2007,"	Asian & Pacific Islander	",Females,"	ATHEROSCLEROSIS	",5,NYC
2007,"	Asian & Pacific Islander	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",6,NYC
2007,"	Asian & Pacific Islander	",Females,"	CEREBROVASCULAR DISEASE	",70,NYC
2007,"	Asian & Pacific Islander	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",6,NYC
2007,"	Asian & Pacific Islander	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",29,NYC
2007,"	Asian & Pacific Islander	",Females,"	DIABETES MELLITUS	",34,NYC
2007,"	Asian & Pacific Islander	",Females,"	DISEASES OF HEART	",428,NYC
2007,"	Asian & Pacific Islander	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",22,NYC
2007,"	Asian & Pacific Islander	",Females,"	INFLUENZA AND PNEUMONIA	",58,NYC
2007,"	Asian & Pacific Islander	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",22,NYC
2007,"	Asian & Pacific Islander	",Females,"	MALIGNANT NEOPLASMS	",396,NYC
2007,"	Asian & Pacific Islander	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",13,NYC
2007,"	Asian & Pacific Islander	",Females,"	PARKINSONS DISEASE	",5,NYC
2007,"	Asian & Pacific Islander	",Females,"	PEPTIC ULCER	",6,NYC
2007,"	Asian & Pacific Islander	",Females,"	VIRAL HEPATITIS	",7,NYC
2007,"	Asian & Pacific Islander	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",54,NYC
2007,"	Asian & Pacific Islander	",Males,"	AORTIC ANEURYSM AND DISSECTION	",5,NYC
2007,"	Asian & Pacific Islander	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",9,NYC
2007,"	Asian & Pacific Islander	",Males,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",5,NYC
2007,"	Asian & Pacific Islander	",Males,"	CEREBROVASCULAR DISEASE	",56,NYC
2007,"	Asian & Pacific Islander	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",18,NYC
2007,"	Asian & Pacific Islander	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",43,NYC
2007,"	Asian & Pacific Islander	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",12,NYC
2007,"	Asian & Pacific Islander	",Males,"	DIABETES MELLITUS	",47,NYC
2007,"	Asian & Pacific Islander	",Males,"	DISEASES OF HEART	",497,NYC
2007,"	Asian & Pacific Islander	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",25,NYC
2007,"	Asian & Pacific Islander	",Males,"	INFLUENZA AND PNEUMONIA	",68,NYC
2007,"	Asian & Pacific Islander	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",38,NYC
2007,"	Asian & Pacific Islander	",Males,"	MALIGNANT NEOPLASMS	",528,NYC
2007,"	Asian & Pacific Islander	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",11,NYC
2007,"	Asian & Pacific Islander	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",14,NYC
2007,"	Asian & Pacific Islander	",Males,"	PEPTIC ULCER	",5,NYC
2007,"	Asian & Pacific Islander	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",7,NYC
2007,"	Asian & Pacific Islander	",Males,"	SEPTICEMIA	",10,NYC
2007,"	Asian & Pacific Islander	",Males,"	VIRAL HEPATITIS	",12,NYC
2007,"	Hispanic	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",72,NYC
2007,"	Hispanic	",Females,"	ALZHEIMERS DISEASE	",43,NYC
2007,"	Hispanic	",Females,"	AORTIC ANEURYSM AND DISSECTION	",19,NYC
2007,"	Hispanic	",Females,"	ASSAULT (HOMICIDE)	",22,NYC
2007,"	Hispanic	",Females,"	ATHEROSCLEROSIS	",12,NYC
2007,"	Hispanic	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",12,NYC
2007,"	Hispanic	",Females,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",8,NYC
2007,"	Hispanic	",Females,"	CEREBROVASCULAR DISEASE	",164,NYC
2007,"	Hispanic	",Females,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",9,NYC
2007,"	Hispanic	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",37,NYC
2007,"	Hispanic	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",116,NYC
2007,"	Hispanic	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",28,NYC
2007,"	Hispanic	",Females,"	DIABETES MELLITUS	",205,NYC
2007,"	Hispanic	",Females,"	DISEASES OF HEART	",1418,NYC
2007,"	Hispanic	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",78,NYC
2007,"	Hispanic	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",109,NYC
2007,"	Hispanic	",Females,"	INFLUENZA AND PNEUMONIA	",190,NYC
2007,"	Hispanic	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",25,NYC
2007,"	Hispanic	",Females,"	MALIGNANT NEOPLASMS	",969,NYC
2007,"	Hispanic	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",45,NYC
2007,"	Hispanic	",Females,"	PREGNANCY, CHILDBIRTH AND THE PUERPERIUM	",8,NYC
2007,"	Hispanic	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",48,NYC
2007,"	Hispanic	",Females,"	SEPTICEMIA	",49,NYC
2007,"	Hispanic	",Females,"	SHORT GESTATION/LBW	",13,NYC
2007,"	Hispanic	",Females,"	VIRAL HEPATITIS	",37,NYC
2007,"	Hispanic	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",154,NYC
2007,"	Hispanic	",Males,"	ALZHEIMERS DISEASE	",11,NYC
2007,"	Hispanic	",Males,"	AORTIC ANEURYSM AND DISSECTION	",21,NYC
2007,"	Hispanic	",Males,"	ASSAULT (HOMICIDE)	",114,NYC
2007,"	Hispanic	",Males,"	ATHEROSCLEROSIS	",11,NYC
2007,"	Hispanic	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",20,NYC
2007,"	Hispanic	",Males,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",11,NYC
2007,"	Hispanic	",Males,"	CEREBROVASCULAR DISEASE	",126,NYC
2007,"	Hispanic	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",107,NYC
2007,"	Hispanic	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",106,NYC
2007,"	Hispanic	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",29,NYC
2007,"	Hispanic	",Males,"	DIABETES MELLITUS	",177,NYC
2007,"	Hispanic	",Males,"	DISEASES OF HEART	",1327,NYC
2007,"	Hispanic	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",76,NYC
2007,"	Hispanic	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",218,NYC
2007,"	Hispanic	",Males,"	INFLUENZA AND PNEUMONIA	",189,NYC
2007,"	Hispanic	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",56,NYC
2007,"	Hispanic	",Males,"	MALIGNANT NEOPLASMS	",1013,NYC
2007,"	Hispanic	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",56,NYC
2007,"	Hispanic	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",39,NYC
2007,"	Hispanic	",Males,"	PARKINSONS DISEASE	",7,NYC
2007,"	Hispanic	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",183,NYC
2007,"	Hispanic	",Males,"	RESPIRATORY DISTRESS OF NEWBORN	",7,NYC
2007,"	Hispanic	",Males,"	SEPTICEMIA	",31,NYC
2007,"	Hispanic	",Males,"	SHORT GESTATION/LBW	",13,NYC
2007,"	Hispanic	",Males,"	VIRAL HEPATITIS	",90,NYC
2007,"	Non-Hispanic Black	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",87,NYC
2007,"	Non-Hispanic Black	",Females,"	ALZHEIMERS DISEASE	",41,NYC
2007,"	Non-Hispanic Black	",Females,"	ANEMIAS	",18,NYC
2007,"	Non-Hispanic Black	",Females,"	AORTIC ANEURYSM AND DISSECTION	",25,NYC
2007,"	Non-Hispanic Black	",Females,"	ASSAULT (HOMICIDE)	",41,NYC
2007,"	Non-Hispanic Black	",Females,"	ATHEROSCLEROSIS	",30,NYC
2007,"	Non-Hispanic Black	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",38,NYC
2007,"	Non-Hispanic Black	",Females,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",16,NYC
2007,"	Non-Hispanic Black	",Females,"	CEREBROVASCULAR DISEASE	",279,NYC
2007,"	Non-Hispanic Black	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",33,NYC
2007,"	Non-Hispanic Black	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",163,NYC
2007,"	Non-Hispanic Black	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",37,NYC
2007,"	Non-Hispanic Black	",Females,"	DIABETES MELLITUS	",358,NYC
2007,"	Non-Hispanic Black	",Females,"	DISEASES OF HEART	",2722,NYC
2007,"	Non-Hispanic Black	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",166,NYC
2007,"	Non-Hispanic Black	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",248,NYC
2007,"	Non-Hispanic Black	",Females,"	INFLUENZA AND PNEUMONIA	",295,NYC
2007,"	Non-Hispanic Black	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",20,NYC
2007,"	Non-Hispanic Black	",Females,"	MALIGNANT NEOPLASMS	",1800,NYC
2007,"	Non-Hispanic Black	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",80,NYC
2007,"	Non-Hispanic Black	",Females,"	PREGNANCY, CHILDBIRTH AND THE PUERPERIUM	",25,NYC
2007,"	Non-Hispanic Black	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",87,NYC
2007,"	Non-Hispanic Black	",Females,"	SEPTICEMIA	",89,NYC
2007,"	Non-Hispanic Black	",Females,"	SHORT GESTATION/LBW	",15,NYC
2007,"	Non-Hispanic Black	",Females,"	VIRAL HEPATITIS	",32,NYC
2007,"	Non-Hispanic Black	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",158,NYC
2007,"	Non-Hispanic Black	",Males,"	ALZHEIMERS DISEASE	",18,NYC
2007,"	Non-Hispanic Black	",Males,"	ANEMIAS	",19,NYC
2007,"	Non-Hispanic Black	",Males,"	AORTIC ANEURYSM AND DISSECTION	",33,NYC
2007,"	Non-Hispanic Black	",Males,"	ASSAULT (HOMICIDE)	",267,NYC
2007,"	Non-Hispanic Black	",Males,"	ATHEROSCLEROSIS	",29,NYC
2007,"	Non-Hispanic Black	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",22,NYC
2007,"	Non-Hispanic Black	",Males,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",24,NYC
2007,"	Non-Hispanic Black	",Males,"	CEREBROVASCULAR DISEASE	",213,NYC
2007,"	Non-Hispanic Black	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",78,NYC
2007,"	Non-Hispanic Black	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",137,NYC
2007,"	Non-Hispanic Black	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",33,NYC
2007,"	Non-Hispanic Black	",Males,"	DIABETES MELLITUS	",246,NYC
2007,"	Non-Hispanic Black	",Males,"	DISEASES OF HEART	",2121,NYC
2007,"	Non-Hispanic Black	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",137,NYC
2007,"	Non-Hispanic Black	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",377,NYC
2007,"	Non-Hispanic Black	",Males,"	INFLUENZA AND PNEUMONIA	",230,NYC
2007,"	Non-Hispanic Black	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",58,NYC
2007,"	Non-Hispanic Black	",Males,"	MALIGNANT NEOPLASMS	",1523,NYC
2007,"	Non-Hispanic Black	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",49,NYC
2007,"	Non-Hispanic Black	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",58,NYC
2007,"	Non-Hispanic Black	",Males,"	PEPTIC ULCER	",13,NYC
2007,"	Non-Hispanic Black	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",163,NYC
2007,"	Non-Hispanic Black	",Males,"	SEPTICEMIA	",67,NYC
2007,"	Non-Hispanic Black	",Males,"	SHORT GESTATION/LBW	",20,NYC
2007,"	Non-Hispanic Black	",Males,"	VIRAL HEPATITIS	",60,NYC
2007,"	Non-Hispanic White	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",162,NYC
2007,"	Non-Hispanic White	",Females,"	ALZHEIMERS DISEASE	",107,NYC
2007,"	Non-Hispanic White	",Females,"	AORTIC ANEURYSM AND DISSECTION	",37,NYC
2007,"	Non-Hispanic White	",Females,"	ASSAULT (HOMICIDE)	",12,NYC
2007,"	Non-Hispanic White	",Females,"	ATHEROSCLEROSIS	",39,NYC
2007,"	Non-Hispanic White	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",60,NYC
2007,"	Non-Hispanic White	",Females,"	CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD	",12,NYC
2007,"	Non-Hispanic White	",Females,"	CEREBROVASCULAR DISEASE	",372,NYC
2007,"	Non-Hispanic White	",Females,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",18,NYC
2007,"	Non-Hispanic White	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",54,NYC
2007,"	Non-Hispanic White	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",472,NYC
2007,"	Non-Hispanic White	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",40,NYC
2007,"	Non-Hispanic White	",Females,"	DIABETES MELLITUS	",231,NYC
2007,"	Non-Hispanic White	",Females,"	DISEASES OF HEART	",7050,NYC
2007,"	Non-Hispanic White	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",155,NYC
2007,"	Non-Hispanic White	",Females,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",40,NYC
2007,"	Non-Hispanic White	",Females,"	INFLUENZA AND PNEUMONIA	",659,NYC
2007,"	Non-Hispanic White	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",64,NYC
2007,"	Non-Hispanic White	",Females,"	MALIGNANT NEOPLASMS	",3519,NYC
2007,"	Non-Hispanic White	",Females,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",23,NYC
2007,"	Non-Hispanic White	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",89,NYC
2007,"	Non-Hispanic White	",Females,"	PARKINSONS DISEASE	",35,NYC
2007,"	Non-Hispanic White	",Females,"	PEPTIC ULCER	",28,NYC
2007,"	Non-Hispanic White	",Females,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",85,NYC
2007,"	Non-Hispanic White	",Females,"	SEPTICEMIA	",79,NYC
2007,"	Non-Hispanic White	",Females,"	SHORT GESTATION/LBW	",12,NYC
2007,"	Non-Hispanic White	",Females,"	VIRAL HEPATITIS	",36,NYC
2007,"	Non-Hispanic White	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",297,NYC
2007,"	Non-Hispanic White	",Males,"	ALZHEIMERS DISEASE	",49,NYC
2007,"	Non-Hispanic White	",Males,"	AORTIC ANEURYSM AND DISSECTION	",73,NYC
2007,"	Non-Hispanic White	",Males,"	ASSAULT (HOMICIDE)	",41,NYC
2007,"	Non-Hispanic White	",Males,"	ATHEROSCLEROSIS	",45,NYC
2007,"	Non-Hispanic White	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",75,NYC
2007,"	Non-Hispanic White	",Males,"	CEREBROVASCULAR DISEASE	",267,NYC
2007,"	Non-Hispanic White	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",112,NYC
2007,"	Non-Hispanic White	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",345,NYC
2007,"	Non-Hispanic White	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",53,NYC
2007,"	Non-Hispanic White	",Males,"	DIABETES MELLITUS	",237,NYC
2007,"	Non-Hispanic White	",Males,"	DISEASES OF HEART	",5632,NYC
2007,"	Non-Hispanic White	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",123,NYC
2007,"	Non-Hispanic White	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",103,NYC
2007,"	Non-Hispanic White	",Males,"	INFLUENZA AND PNEUMONIA	",530,NYC
2007,"	Non-Hispanic White	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",187,NYC
2007,"	Non-Hispanic White	",Males,"	MALIGNANT NEOPLASMS	",3356,NYC
2007,"	Non-Hispanic White	",Males,"	MENTAL DISORDERS DUE TO USE OF ALCOHOL	",72,NYC
2007,"	Non-Hispanic White	",Males,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",92,NYC
2007,"	Non-Hispanic White	",Males,"	PARKINSONS DISEASE	",53,NYC
2007,"	Non-Hispanic White	",Males,"	PEPTIC ULCER	",19,NYC
2007,"	Non-Hispanic White	",Males,"	PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING	",261,NYC
2007,"	Non-Hispanic White	",Males,"	SEPTICEMIA	",62,NYC
2007,"	Non-Hispanic White	",Males,"	SHORT GESTATION/LBW	",19,NYC
2007,"	Non-Hispanic White	",Males,"	VIRAL HEPATITIS	",83,NYC
2008,"	Asian & Pacific Islander	",Females,"	ACCIDENTS EXCEPT DRUG POISONING	",37,NYC
2008,"	Asian & Pacific Islander	",Females,"	ATHEROSCLEROSIS	",10,NYC
2008,"	Asian & Pacific Islander	",Females,"	BENIGN AND UNCERTAIN NEOPLASMS	",9,NYC
2008,"	Asian & Pacific Islander	",Females,"	CEREBROVASCULAR DISEASE	",65,NYC
2008,"	Asian & Pacific Islander	",Females,"	CHOLELITHIASIS AND DISORDERS OF GALLBLADDER	",6,NYC
2008,"	Asian & Pacific Islander	",Females,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",6,NYC
2008,"	Asian & Pacific Islander	",Females,"	CHRONIC LOWER RESPIRATORY DISEASES	",30,NYC
2008,"	Asian & Pacific Islander	",Females,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",7,NYC
2008,"	Asian & Pacific Islander	",Females,"	DIABETES MELLITUS	",47,NYC
2008,"	Asian & Pacific Islander	",Females,"	DISEASES OF HEART	",456,NYC
2008,"	Asian & Pacific Islander	",Females,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",32,NYC
2008,"	Asian & Pacific Islander	",Females,"	INFLUENZA AND PNEUMONIA	",73,NYC
2008,"	Asian & Pacific Islander	",Females,"	INTENTIONAL SELF-HARM (SUICIDE)	",26,NYC
2008,"	Asian & Pacific Islander	",Females,"	MALIGNANT NEOPLASMS	",346,NYC
2008,"	Asian & Pacific Islander	",Females,"	NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS	",14,NYC
2008,"	Asian & Pacific Islander	",Females,"	PREGNANCY, CHILDBIRTH AND THE PUERPERIUM	",5,NYC
2008,"	Asian & Pacific Islander	",Females,"	SEPTICEMIA	",10,NYC
2008,"	Asian & Pacific Islander	",Females,"	VIRAL HEPATITIS	",9,NYC
2008,"	Asian & Pacific Islander	",Males,"	ACCIDENTS EXCEPT DRUG POISONING	",54,NYC
2008,"	Asian & Pacific Islander	",Males,"	AORTIC ANEURYSM AND DISSECTION	",5,NYC
2008,"	Asian & Pacific Islander	",Males,"	ASSAULT (HOMICIDE)	",14,NYC
2008,"	Asian & Pacific Islander	",Males,"	ATHEROSCLEROSIS	",8,NYC
2008,"	Asian & Pacific Islander	",Males,"	BENIGN AND UNCERTAIN NEOPLASMS	",8,NYC
2008,"	Asian & Pacific Islander	",Males,"	CEREBROVASCULAR DISEASE	",48,NYC
2008,"	Asian & Pacific Islander	",Males,"	CHRONIC LIVER DISEASE AND CIRRHOSIS	",13,NYC
2008,"	Asian & Pacific Islander	",Males,"	CHRONIC LOWER RESPIRATORY DISEASES	",46,NYC
2008,"	Asian & Pacific Islander	",Males,"	CONGENITAL MALFORMATIONS,DEFORMATIONS	",14,NYC
2008,"	Asian & Pacific Islander	",Males,"	DIABETES MELLITUS	",52,NYC
2008,"	Asian & Pacific Islander	",Males,"	DISEASES OF HEART	",546,NYC
2008,"	Asian & Pacific Islander	",Males,"	ESSENTIAL HYPERTENSION AND RENAL DISEASES	",31,NYC
2008,"	Asian & Pacific Islander	",Males,"	HUMAN IMMUNODEFICIENCY VIRUS DISEASE	",7,NYC
2008,"	Asian & Pacific Islander	",Males,"	INFLUENZA AND PNEUMONIA	",90,NYC
2008,"	Asian & Pacific Islander	",Males,"	INTENTIONAL SELF-HARM (SUICIDE)	",30,NYC
2008,"	Asian & Pacific Islander	",Males,"	MALIGNANT NEOPLASMS	",477,NYC
